year,sex,race,borough,frisked,arrest,force,summons,contraband,weapons,numberOfEach,
2012,0,0,Queens,0,0,1,1,0,0,1,
2012,0,0,Bronx,1,0,0,1,1,0,1,
2012,1,0,Brooklyn,0,1,0,0,1,0,1,
2012,0,0,Bronx,1,0,0,1,0,1,1,
2012,0,0,Bronx,0,0,1,0,1,0,1,
2012,0,0,Brooklyn,1,0,1,0,0,1,1,
2012,0,0,Manhattan,0,0,0,0,1,0,1,
2012,1,0,Manhattan,1,0,0,1,1,0,1,
2012,0,0,Manhattan,0,0,0,1,1,0,1,
2012,1,0,Brooklyn,0,1,0,0,0,1,1,
2012,0,0,SI,1,1,1,0,1,0,1,
2013,0,0,Manhattan,1,1,0,0,1,1,1,
2013,0,0,Brooklyn,1,0,1,1,0,1,1,
2013,0,0,Bronx,1,0,1,1,0,0,1,
2013,0,0,Bronx,0,0,0,1,0,0,1,
2013,0,0,Bronx,1,1,1,0,1,0,1,
2013,0,0,Bronx,1,1,1,1,0,1,1,
2013,1,0,Bronx,0,1,1,0,1,0,1,
2013,0,0,Manhattan,1,0,1,1,1,0,1,
2013,1,0,Queens,0,1,1,0,0,0,1,
2013,1,0,SI,1,1,0,0,1,0,1,
2013,0,0,Bronx,1,0,0,0,0,1,1,
2013,1,0,Queens,1,0,1,1,0,0,1,
2013,1,0,Queens,1,1,0,0,1,0,1,
2013,0,0,Queens,0,1,0,0,0,1,1,
2013,1,0,Manhattan,0,1,1,0,0,0,1,
2013,1,0,Brooklyn,0,0,0,1,0,0,1,
2013,0,0,Bronx,0,1,1,0,1,0,1,
2013,0,0,SI,1,0,0,1,0,0,1,
2013,1,0,Bronx,1,0,1,1,0,0,1,
2013,1,0,Manhattan,1,0,1,1,0,0,1,
2013,1,0,Brooklyn,1,1,0,0,0,1,1,
2013,1,0,Bronx,1,1,1,0,0,1,1,
2013,1,0,SI,1,0,0,0,0,0,1,
2013,1,0,Manhattan,0,1,0,0,1,0,1,
2013,0,0,Bronx,1,0,0,1,0,1,1,
2013,1,0,Manhattan,1,0,0,0,0,1,1,
2013,0,0,SI,1,1,1,0,0,1,1,
2013,0,0,Brooklyn,1,0,0,1,0,1,1,
2013,1,0,Brooklyn,1,0,1,1,0,0,1,
2013,0,0,Bronx,1,1,1,0,0,0,1,
2013,0,0,Manhattan,1,1,1,1,0,0,1,
2013,1,0,Queens,1,1,0,0,0,1,1,
2013,0,0,Manhattan,0,0,1,1,0,0,1,
2013,1,0,Manhattan,1,1,0,0,0,0,1,
2013,0,0,Queens,0,0,1,1,0,0,1,
2013,0,0,SI,1,1,0,0,0,1,1,
2013,0,0,Queens,0,1,0,1,0,0,1,
2013,0,0,Brooklyn,1,0,1,1,1,0,1,
2013,1,0,Queens,1,1,1,0,1,0,1,
2013,1,0,Queens,0,0,0,1,1,0,1,
2013,0,0,Bronx,0,0,1,0,0,0,1,
2013,0,0,Brooklyn,0,0,0,0,1,0,1,
2013,0,0,Brooklyn,0,1,1,0,0,1,1,
2013,0,0,SI,1,1,0,0,0,0,1,
2015,0,0,Manhattan,0,0,0,0,0,1,1,
2015,1,0,Brooklyn,1,1,0,0,0,0,1,
2015,0,0,Manhattan,1,0,0,1,0,0,1,
2015,1,0,Manhattan,1,0,0,0,0,0,1,
2015,0,0,Manhattan,1,0,1,0,1,0,1,
2015,0,0,Bronx,1,1,0,0,0,0,1,
2015,0,0,Queens,1,0,1,1,0,1,1,
2015,0,0,Queens,1,0,0,0,0,1,1,
2015,0,0,Brooklyn,0,1,1,0,0,0,1,
2015,1,0,Manhattan,1,1,0,0,0,0,1,
2015,0,0,SI,1,1,0,0,0,1,1,
2015,1,0,Queens,0,0,0,1,1,0,1,
2015,0,0,Queens,0,0,0,0,1,0,1,
2015,0,0,Brooklyn,1,1,1,0,1,0,1,
2015,0,0,Manhattan,1,0,1,0,0,1,1,
2015,0,0,Manhattan,1,1,1,0,0,0,1,
2015,0,0,Queens,1,0,0,0,1,1,1,
2015,0,0,Bronx,0,0,1,0,0,1,1,
2015,0,0,Queens,0,0,1,1,0,0,1,
2015,0,0,Manhattan,0,1,0,0,0,0,1,
2015,0,0,Queens,1,0,0,0,1,0,1,
2015,0,0,Manhattan,1,1,1,0,1,0,1,
2015,0,0,Bronx,1,1,1,1,1,1,1,
2015,0,0,Queens,1,1,1,0,1,1,1,
2015,0,0,SI,0,0,1,1,0,0,1,
2015,0,0,Brooklyn,1,1,0,0,1,0,1,
2015,0,0,Brooklyn,1,1,0,0,0,1,1,
2015,0,0,Queens,1,1,0,0,1,1,1,
2015,0,0,SI,0,0,1,0,0,0,1,
2015,0,0,Queens,0,1,0,0,1,0,1,
2015,1,0,Manhattan,0,0,0,0,0,0,1,
2003,1,0,Queens,0,0,0,1,0,0,2,
2003,1,0,Brooklyn,1,0,0,0,0,0,2,
2003,0,0,Manhattan,1,0,0,1,0,1,2,
2003,0,0,SI,1,1,0,0,0,0,2,
2003,0,0,Manhattan,0,0,1,1,0,0,2,
2003,0,0,Manhattan,0,1,0,1,0,0,2,
2003,1,0,Queens,0,0,0,0,1,0,2,
2003,0,0,Queens,1,0,0,1,0,1,2,
2003,0,0,Bronx,1,1,0,0,0,0,2,
2003,1,0,Queens,0,1,0,0,0,0,2,
2003,0,0,Queens,0,1,1,0,1,0,2,
2003,1,0,SI,0,0,0,0,0,0,2,
2003,1,0,Brooklyn,0,0,1,1,0,0,2,
2003,0,0,Queens,0,0,0,0,0,1,2,
2003,0,0,Queens,1,0,1,1,0,1,2,
2003,0,0,Manhattan,0,1,0,0,1,0,2,
2003,0,0,Queens,0,0,0,1,1,0,2,
2003,1,0,Queens,0,0,0,0,1,1,2,
2003,0,0,Manhattan,1,1,0,0,0,1,2,
2004,0,0,Manhattan,1,1,0,1,0,0,2,
2004,0,0,Queens,1,0,0,1,1,0,2,
2004,0,0,Manhattan,0,0,0,0,1,0,2,
2004,0,0,Queens,0,1,1,0,1,0,2,
2004,0,0,Manhattan,1,1,1,1,0,0,2,
2004,1,0,Queens,1,0,1,0,1,0,2,
2004,1,0,Brooklyn,0,1,1,0,0,0,2,
2004,1,0,Brooklyn,0,0,0,1,0,0,2,
2004,0,0,SI,1,0,1,1,0,0,2,
2004,1,0,Manhattan,1,1,1,0,0,0,2,
2004,0,0,SI,1,0,1,0,1,0,2,
2004,0,0,Brooklyn,0,0,1,1,0,0,2,
2004,1,0,Brooklyn,1,0,0,0,0,0,2,
2005,1,0,Manhattan,1,0,1,1,0,0,2,
2005,0,0,Bronx,1,0,1,1,1,0,2,
2005,0,0,Queens,0,1,0,0,1,0,2,
2005,0,0,Queens,1,0,0,0,0,1,2,
2005,1,0,Brooklyn,1,1,0,0,0,0,2,
2005,0,0,Queens,0,0,0,0,0,1,2,
2005,0,0,Brooklyn,1,0,0,1,0,1,2,
2005,0,0,Brooklyn,1,0,0,1,1,0,2,
2005,0,0,SI,0,0,1,0,0,0,2,
2005,0,0,SI,1,0,0,0,1,0,2,
2005,0,0,Queens,0,1,0,1,0,0,2,
2005,0,0,Manhattan,0,1,1,0,1,0,2,
2005,0,0,Brooklyn,1,0,0,0,0,1,2,
2005,1,0,Queens,1,1,1,0,1,0,2,
2005,1,0,SI,0,0,0,1,0,0,2,
2005,0,0,SI,1,0,1,0,0,0,2,
2005,1,0,Manhattan,1,1,0,0,0,0,2,
2005,0,0,Brooklyn,1,1,1,1,0,0,2,
2005,0,0,Queens,0,1,1,0,1,0,2,
2005,1,0,Brooklyn,1,0,0,1,0,0,2,
2005,0,0,Queens,1,0,1,1,1,0,2,
2005,1,0,Brooklyn,1,0,1,1,0,0,2,
2006,0,0,Manhattan,1,0,1,1,1,0,2,
2006,0,0,Manhattan,1,0,1,0,0,1,2,
2006,0,0,Manhattan,0,1,1,0,1,0,2,
2006,0,0,Manhattan,1,1,1,0,0,1,2,
2006,0,0,Manhattan,0,0,0,0,1,0,2,
2006,1,0,Bronx,1,1,1,0,1,0,2,
2006,0,0,Bronx,1,1,0,0,1,0,2,
2006,0,0,Bronx,1,1,1,0,1,0,2,
2006,0,0,Bronx,1,1,1,1,0,0,2,
2006,0,0,Bronx,1,0,1,0,1,0,2,
2006,1,0,Bronx,1,0,0,1,0,0,2,
2006,0,0,Bronx,1,1,1,0,0,1,2,
2006,0,0,Brooklyn,0,0,1,1,0,0,2,
2006,0,0,Brooklyn,1,1,1,1,0,0,2,
2006,0,0,Queens,1,0,1,1,1,0,2,
2006,0,0,Queens,1,1,1,0,1,1,2,
2006,0,0,Queens,0,0,0,1,1,0,2,
2006,0,0,Queens,0,0,1,0,1,0,2,
2006,0,0,Queens,1,1,0,0,1,1,2,
2006,1,0,Queens,1,1,1,0,1,0,2,
2006,1,0,Queens,1,1,0,0,1,0,2,
2006,0,0,SI,0,0,1,0,0,0,2,
2006,1,0,SI,0,0,0,0,1,0,2,
2007,1,0,Brooklyn,1,0,1,1,0,0,2,
2007,0,0,Manhattan,1,1,1,0,0,1,2,
2007,0,0,Manhattan,1,1,0,0,0,1,2,
2007,0,0,Queens,1,1,1,1,0,0,2,
2007,1,0,Bronx,0,0,0,1,0,0,2,
2007,1,0,Queens,1,1,0,0,1,0,2,
2007,0,0,Manhattan,1,0,0,1,1,0,2,
2007,0,0,Bronx,1,1,1,0,1,0,2,
2007,0,0,Manhattan,1,1,1,0,1,1,2,
2007,1,0,Brooklyn,0,1,1,0,0,0,2,
2007,0,0,Brooklyn,1,1,1,0,0,1,2,
2007,0,0,Queens,0,0,1,1,1,0,2,
2007,0,0,Brooklyn,1,0,0,1,1,0,2,
2007,0,0,Queens,1,0,1,1,0,1,2,
2007,1,0,Brooklyn,0,1,0,0,0,0,2,
2007,0,0,Manhattan,1,0,0,0,0,1,2,
2007,1,0,Queens,0,0,1,1,0,0,2,
2007,0,0,Manhattan,0,1,1,0,1,0,2,
2007,0,0,Brooklyn,0,1,1,0,1,0,2,
2007,1,0,Brooklyn,1,0,0,1,0,0,2,
2008,1,0,Brooklyn,1,0,0,1,0,0,2,
2008,0,0,SI,0,1,0,0,0,0,2,
2008,1,0,Brooklyn,0,0,1,0,0,0,2,
2008,0,0,Bronx,1,0,1,1,1,0,2,
2008,1,0,Manhattan,1,1,1,0,1,0,2,
2008,1,0,Queens,0,0,1,1,0,0,2,
2008,0,0,Manhattan,0,0,0,0,0,1,2,
2008,1,0,Bronx,1,1,0,0,0,0,2,
2008,0,0,Bronx,0,1,0,0,1,0,2,
2008,1,0,Bronx,0,0,0,1,0,0,2,
2008,0,0,Manhattan,1,0,1,1,1,0,2,
2008,1,0,Manhattan,1,1,0,0,1,0,2,
2008,0,0,Brooklyn,0,0,1,1,0,0,2,
2008,0,0,Queens,0,0,0,1,1,0,2,
2008,1,0,Queens,0,1,0,0,0,0,2,
2008,0,0,SI,1,1,1,0,1,0,2,
2008,0,0,Brooklyn,1,0,1,1,0,1,2,
2008,1,0,Manhattan,0,1,1,0,0,0,2,
2008,0,0,Manhattan,1,1,0,1,0,0,2,
2008,1,0,Manhattan,0,1,0,0,1,0,2,
2008,1,0,Queens,1,1,0,0,1,0,2,
2008,0,0,Brooklyn,1,0,0,0,0,1,2,
2008,0,0,Bronx,1,0,1,0,0,1,2,
2008,0,0,Brooklyn,0,0,0,0,0,1,2,
2008,0,0,Brooklyn,1,1,1,1,0,0,2,
2008,0,0,Manhattan,1,0,0,0,1,0,2,
2008,0,0,Queens,1,1,0,0,1,1,2,
2008,1,0,Manhattan,1,0,1,1,0,0,2,
2009,0,0,Queens,1,1,0,1,0,0,2,
2009,1,0,Manhattan,1,0,1,1,0,0,2,
2009,0,0,Brooklyn,1,0,0,1,1,0,2,
2009,1,0,Bronx,1,1,1,1,0,0,2,
2009,0,0,Manhattan,1,0,1,0,1,0,2,
2009,1,0,Manhattan,0,1,1,0,1,0,2,
2009,0,0,Brooklyn,1,1,0,1,0,0,2,
2009,0,0,Queens,0,0,1,1,1,0,2,
2009,1,0,Bronx,1,0,1,1,0,0,2,
2009,0,0,Bronx,1,1,0,0,1,0,2,
2009,0,0,Manhattan,1,0,1,1,0,1,2,
2009,0,0,Manhattan,0,0,1,0,0,1,2,
2009,1,0,Brooklyn,1,1,1,0,0,1,2,
2009,0,0,Brooklyn,1,0,1,1,1,0,2,
2009,0,0,Brooklyn,1,0,1,0,0,1,2,
2009,0,0,Queens,1,1,0,0,1,1,2,
2009,0,0,Bronx,1,1,1,0,0,1,2,
2009,0,0,Brooklyn,0,1,0,1,0,0,2,
2009,0,0,Bronx,1,1,1,1,0,0,2,
2009,0,0,Brooklyn,1,0,0,0,1,0,2,
2009,0,0,Queens,0,0,0,0,0,1,2,
2009,0,0,Brooklyn,0,1,1,0,1,0,2,
2009,0,0,Manhattan,0,0,1,1,0,0,2,
2009,1,0,Brooklyn,0,1,0,0,0,0,2,
2009,1,0,SI,1,0,0,0,0,0,2,
2009,0,0,Manhattan,0,0,0,0,0,1,2,
2009,0,0,Manhattan,0,1,1,0,1,0,2,
2009,0,0,Queens,1,0,0,1,0,1,2,
2009,1,0,Queens,0,1,1,0,0,0,2,
2009,0,0,Bronx,1,0,1,1,1,0,2,
2010,1,0,Bronx,0,1,0,0,1,0,2,
2010,1,0,Queens,1,1,1,0,1,0,2,
2010,0,0,Manhattan,0,0,0,0,0,1,2,
2010,0,0,Brooklyn,0,0,0,0,0,1,2,
2010,0,0,Manhattan,1,0,0,1,1,0,2,
2010,0,0,SI,0,1,0,0,1,0,2,
2010,1,0,Bronx,0,1,0,0,0,0,2,
2010,1,0,Brooklyn,1,0,1,1,0,0,2,
2010,1,0,Brooklyn,0,1,1,0,0,0,2,
2010,0,0,Brooklyn,1,0,1,1,1,0,2,
2010,0,0,Manhattan,0,1,1,0,1,0,2,
2010,0,0,Bronx,1,1,1,1,0,0,2,
2010,0,0,Bronx,1,0,0,0,0,1,2,
2010,1,0,Brooklyn,1,1,1,0,1,0,2,
2010,1,0,SI,1,0,1,0,0,0,2,
2010,0,0,Manhattan,1,1,0,0,0,1,2,
2010,0,0,Queens,1,0,1,1,0,1,2,
2010,0,0,SI,0,1,1,0,0,0,2,
2010,0,0,Bronx,1,0,0,1,1,0,2,
2010,1,0,Manhattan,1,1,0,0,1,0,2,
2010,0,0,Manhattan,1,0,1,1,1,0,2,
2010,0,0,Bronx,0,1,1,0,0,0,2,
2011,0,0,Manhattan,1,1,0,0,1,1,2,
2011,0,0,Brooklyn,0,1,1,0,0,1,2,
2011,1,0,Bronx,1,1,0,0,0,0,2,
2011,1,0,SI,1,0,1,0,0,0,2,
2011,1,0,Queens,1,1,1,0,1,0,2,
2011,1,0,SI,0,0,0,1,0,0,2,
2011,0,0,Queens,0,0,1,1,0,0,2,
2011,0,0,Manhattan,1,0,0,1,1,0,2,
2011,0,0,Brooklyn,1,1,1,0,1,1,2,
2011,0,0,Manhattan,1,1,0,0,0,1,2,
2011,1,0,Queens,1,0,0,1,1,0,2,
2011,0,0,Manhattan,0,0,0,1,1,0,2,
2011,0,0,Bronx,1,1,0,0,0,1,2,
2011,1,0,Queens,1,0,1,1,0,0,2,
2011,0,0,Manhattan,1,0,0,1,0,1,2,
2011,0,0,Manhattan,0,1,1,0,1,0,2,
2011,1,0,Brooklyn,1,0,1,1,0,0,2,
2011,0,0,Brooklyn,0,0,0,0,1,0,2,
2011,0,0,SI,1,1,0,0,0,0,2,
2011,1,0,Queens,1,1,1,0,1,1,2,
2011,0,0,Queens,1,0,1,0,1,0,2,
2011,0,0,Bronx,1,1,1,0,0,1,2,
2011,1,0,Queens,0,0,0,0,1,0,2,
2012,0,0,Manhattan,1,1,1,0,0,1,2,
2012,1,0,Brooklyn,1,0,0,0,0,1,2,
2012,0,0,SI,0,1,0,0,0,0,2,
2012,0,0,Queens,0,0,0,0,0,1,2,
2012,0,0,Bronx,1,0,1,0,0,1,2,
2012,1,0,Manhattan,0,0,0,0,0,1,2,
2012,0,0,Brooklyn,1,0,1,0,1,0,2,
2012,0,0,Queens,0,0,0,0,1,0,2,
2012,1,0,Bronx,1,0,1,1,0,0,2,
2012,0,0,Queens,1,0,1,1,0,1,2,
2012,1,0,Bronx,0,0,0,1,0,0,2,
2012,1,0,Manhattan,0,1,0,0,1,0,2,
2012,1,0,Manhattan,1,1,1,0,0,1,2,
2012,0,0,Manhattan,1,0,1,0,0,1,2,
2012,0,0,Bronx,1,1,1,1,0,0,2,
2012,1,0,Bronx,0,1,0,0,0,0,2,
2012,1,0,Queens,0,0,0,1,1,0,2,
2012,1,0,Queens,1,0,0,1,0,0,2,
2012,1,0,SI,0,0,1,0,0,0,2,
2012,1,0,Manhattan,1,0,0,1,0,0,2,
2012,0,0,Bronx,1,0,1,1,1,0,2,
2012,0,0,Brooklyn,1,0,1,1,1,0,2,
2012,0,0,Brooklyn,0,1,1,0,1,0,2,
2012,1,0,Queens,0,1,0,0,1,0,2,
2013,1,0,Manhattan,0,0,0,1,0,0,2,
2013,0,0,Brooklyn,0,0,0,1,1,0,2,
2013,0,0,SI,0,0,0,1,0,0,2,
2013,0,0,Manhattan,0,1,0,0,1,0,2,
2013,1,0,Manhattan,1,0,1,0,0,0,2,
2013,0,0,Queens,0,0,0,0,0,1,2,
2013,1,0,Bronx,1,0,1,0,0,0,2,
2013,0,0,Bronx,1,1,0,0,0,1,2,
2013,0,0,Bronx,0,1,0,0,0,0,2,
2013,0,0,Manhattan,1,1,1,0,0,1,2,
2013,0,0,Bronx,1,1,1,0,0,1,2,
2013,1,0,Brooklyn,1,1,1,0,0,0,2,
2013,1,0,Brooklyn,0,1,1,0,0,0,2,
2013,1,0,Bronx,0,1,0,0,0,0,2,
2013,0,0,Brooklyn,0,1,0,0,0,1,2,
2013,0,0,Queens,1,0,1,1,1,0,2,
2013,1,0,SI,0,0,0,0,0,0,2,
2013,0,0,Brooklyn,1,1,1,0,1,1,2,
2013,0,0,Bronx,1,1,0,0,1,0,2,
2013,0,0,Queens,1,0,1,0,1,0,2,
2013,0,0,Manhattan,0,0,0,0,0,1,2,
2013,0,0,Manhattan,1,0,1,0,0,1,2,
2013,1,0,Manhattan,0,1,0,0,0,0,2,
2013,1,0,Brooklyn,0,0,1,0,0,0,2,
2013,0,0,Bronx,0,0,0,0,1,0,2,
2013,1,0,Queens,1,1,1,0,0,1,2,
2013,0,0,Queens,1,0,1,1,0,1,2,
2013,0,0,Brooklyn,0,1,1,0,1,0,2,
2013,0,0,SI,1,0,1,1,0,0,2,
2014,0,0,Brooklyn,0,1,0,0,1,0,2,
2014,1,0,Queens,1,1,1,0,0,0,2,
2014,0,0,Brooklyn,1,0,1,0,1,0,2,
2014,0,0,Brooklyn,1,0,0,1,0,1,2,
2014,1,0,Brooklyn,1,0,1,0,0,0,2,
2014,0,0,Bronx,0,0,1,0,0,0,2,
2014,0,0,Queens,0,1,1,0,1,0,2,
2014,1,0,Brooklyn,1,1,0,0,0,0,2,
2014,0,0,Queens,0,0,0,0,0,1,2,
2014,1,0,Manhattan,1,0,1,0,1,0,2,
2014,1,0,Queens,1,0,1,0,0,0,2,
2014,0,0,SI,0,1,1,0,1,0,2,
2014,0,0,Brooklyn,1,0,0,1,1,0,2,
2014,0,0,Brooklyn,1,1,1,0,1,1,2,
2014,0,0,Queens,1,0,0,1,0,0,2,
2014,1,0,Queens,0,0,1,0,0,0,2,
2014,0,0,SI,0,0,1,0,0,0,2,
2014,0,0,Bronx,1,1,1,0,0,1,2,
2014,0,0,Manhattan,1,1,0,0,1,0,2,
2014,1,0,Brooklyn,0,1,0,0,0,0,2,
2014,1,0,Manhattan,1,1,0,0,0,1,2,
2014,0,0,Bronx,1,0,1,1,0,0,2,
2014,1,0,Manhattan,0,1,1,0,0,1,2,
2014,1,0,Bronx,0,0,1,0,0,1,2,
2014,0,0,Queens,0,1,1,0,1,1,2,
2014,1,0,Manhattan,0,0,1,0,0,1,2,
2014,0,0,Brooklyn,1,0,1,1,1,1,2,
2014,1,0,SI,0,0,1,0,0,1,2,
2014,1,0,Queens,0,0,1,1,0,1,2,
2014,0,0,Brooklyn,1,0,0,0,1,0,2,
2014,0,0,Brooklyn,1,0,1,1,1,0,2,
2014,0,0,SI,1,1,1,0,1,0,2,
2014,1,0,Manhattan,0,1,0,0,0,0,2,
2014,0,0,Queens,1,0,0,1,0,1,2,
2014,0,0,Manhattan,0,1,0,0,1,0,2,
2014,0,0,Bronx,1,1,1,0,0,0,2,
2014,0,0,SI,1,0,0,0,0,1,2,
2014,0,0,Queens,0,1,1,0,0,0,2,
2015,0,0,Queens,1,0,1,1,1,0,2,
2015,0,0,Manhattan,1,0,0,1,0,1,2,
2015,1,0,Queens,1,1,0,0,0,0,2,
2015,0,0,Brooklyn,1,0,0,1,0,0,2,
2015,1,0,Manhattan,0,1,1,0,0,0,2,
2015,0,0,Manhattan,0,1,1,0,0,0,2,
2015,0,0,Brooklyn,1,1,1,0,0,1,2,
2015,0,0,Bronx,0,0,0,0,0,0,2,
2015,0,0,Bronx,1,1,1,0,0,0,2,
2003,0,0,Queens,1,1,1,0,1,1,3,
2003,1,0,Manhattan,0,0,0,1,0,0,3,
2003,0,0,Queens,1,0,0,0,0,1,3,
2003,0,0,Queens,1,1,0,0,0,1,3,
2003,0,0,Bronx,1,1,1,0,0,0,3,
2003,0,0,Brooklyn,1,1,1,0,1,0,3,
2003,1,0,Brooklyn,1,0,1,0,0,0,3,
2003,1,0,Brooklyn,0,0,1,0,0,0,3,
2003,0,0,Brooklyn,0,1,0,0,0,0,3,
2003,1,0,Queens,1,0,0,0,0,0,3,
2003,0,0,SI,0,0,1,0,0,0,3,
2003,1,0,Queens,1,0,0,0,1,0,3,
2004,0,0,Manhattan,1,0,1,0,0,1,3,
2004,0,0,Bronx,1,1,1,0,0,1,3,
2004,1,0,Manhattan,0,0,1,0,0,0,3,
2004,0,0,Queens,0,0,1,0,1,0,3,
2004,0,0,Bronx,1,0,0,1,0,1,3,
2004,0,0,Bronx,0,1,0,0,0,0,3,
2004,0,0,Bronx,0,0,0,1,0,0,3,
2004,1,0,SI,1,1,0,0,0,0,3,
2004,0,0,Queens,1,0,1,0,0,1,3,
2004,1,0,Bronx,0,0,1,0,0,0,3,
2004,1,0,Brooklyn,1,1,1,0,0,0,3,
2005,0,0,Queens,1,0,1,0,1,0,3,
2005,0,0,Queens,1,0,1,0,0,1,3,
2005,0,0,Manhattan,1,0,1,0,0,1,3,
2005,0,0,Manhattan,0,0,0,0,1,0,3,
2006,0,0,Manhattan,0,1,0,0,1,0,3,
2006,0,0,Manhattan,1,0,1,0,1,0,3,
2006,1,0,Manhattan,0,1,0,0,0,0,3,
2006,0,0,Brooklyn,1,1,0,0,0,1,3,
2006,1,0,Brooklyn,1,1,0,0,0,0,3,
2006,0,0,Brooklyn,1,0,1,0,0,1,3,
2006,0,0,Queens,0,0,1,1,0,0,3,
2006,0,0,Queens,1,0,0,1,1,0,3,
2006,0,0,SI,0,0,0,1,0,0,3,
2007,1,0,Bronx,1,1,1,0,1,0,3,
2007,1,0,Queens,1,0,1,1,0,0,3,
2007,0,0,Manhattan,1,1,0,0,1,0,3,
2007,1,0,Manhattan,0,1,1,0,1,0,3,
2007,1,0,Queens,1,1,1,0,1,0,3,
2007,0,0,Queens,1,0,1,0,0,1,3,
2007,0,0,Manhattan,1,0,1,0,0,1,3,
2007,0,0,Brooklyn,1,1,0,0,1,0,3,
2007,1,0,Bronx,1,0,1,0,0,0,3,
2007,0,0,Queens,0,0,0,1,1,0,3,
2008,1,0,Queens,1,0,1,1,0,0,3,
2008,0,0,SI,1,0,1,1,0,0,3,
2008,0,0,Brooklyn,1,0,1,0,0,1,3,
2008,0,0,Queens,0,0,0,0,1,0,3,
2008,1,0,Bronx,1,1,1,0,1,0,3,
2008,1,0,Manhattan,1,0,0,1,0,0,3,
2008,0,0,Brooklyn,1,1,0,0,0,1,3,
2008,1,0,Brooklyn,1,1,1,0,1,0,3,
2008,0,0,SI,1,1,0,0,0,0,3,
2008,0,0,Brooklyn,1,0,0,1,1,0,3,
2008,0,0,Queens,1,1,1,0,1,1,3,
2008,0,0,Bronx,1,1,1,0,0,1,3,
2008,0,0,Bronx,0,1,1,0,0,0,3,
2009,0,0,SI,0,1,1,0,0,0,3,
2009,0,0,Queens,1,0,1,0,1,0,3,
2009,0,0,Brooklyn,0,1,0,0,1,0,3,
2009,0,0,Brooklyn,0,1,1,0,0,0,3,
2009,0,0,Brooklyn,0,0,1,1,0,0,3,
2009,1,0,Bronx,1,1,0,0,0,0,3,
2009,1,0,Manhattan,1,1,0,0,1,0,3,
2009,0,0,SI,1,1,0,0,0,0,3,
2009,1,0,Bronx,1,0,0,1,0,0,3,
2009,1,0,Queens,1,1,1,0,1,0,3,
2009,1,0,Manhattan,0,1,0,0,0,0,3,
2009,0,0,Queens,0,1,0,0,1,0,3,
2009,0,0,Brooklyn,0,0,0,0,0,1,3,
2009,1,0,Bronx,1,1,1,0,0,0,3,
2009,1,0,Brooklyn,0,0,1,1,0,0,3,
2009,1,0,Queens,1,1,0,0,1,0,3,
2010,1,0,Brooklyn,1,0,0,1,0,0,3,
2010,0,0,Queens,1,1,0,1,0,0,3,
2010,1,0,Brooklyn,0,1,0,0,0,0,3,
2010,1,0,Manhattan,1,1,1,0,1,0,3,
2010,0,0,Manhattan,1,0,0,1,0,1,3,
2010,0,0,Queens,0,0,0,0,1,0,3,
2010,0,0,Queens,1,0,1,0,0,1,3,
2010,0,0,Queens,1,0,0,1,0,1,3,
2010,0,0,Queens,1,1,0,0,1,1,3,
2010,1,0,Bronx,1,1,0,0,0,0,3,
2010,1,0,Manhattan,1,0,1,1,0,0,3,
2011,0,0,Manhattan,1,0,1,0,1,0,3,
2011,0,0,SI,1,1,1,0,1,0,3,
2011,1,0,Brooklyn,0,1,0,0,0,0,3,
2011,1,0,Brooklyn,1,1,1,0,0,0,3,
2011,0,0,Brooklyn,1,0,1,0,0,1,3,
2011,0,0,Queens,0,0,0,0,0,1,3,
2011,0,0,Brooklyn,1,0,1,1,0,1,3,
2011,1,0,Brooklyn,1,1,0,0,1,0,3,
2011,0,0,Manhattan,1,0,1,1,1,0,3,
2011,0,0,Queens,1,0,1,1,0,1,3,
2011,1,0,Queens,0,1,0,0,1,0,3,
2011,1,0,Manhattan,0,1,1,0,1,0,3,
2011,0,0,Brooklyn,1,0,0,1,0,1,3,
2011,0,0,Brooklyn,1,0,1,1,1,0,3,
2011,1,0,Brooklyn,1,0,0,0,0,1,3,
2011,0,0,Manhattan,0,0,0,0,0,1,3,
2011,0,0,Bronx,1,0,0,0,0,1,3,
2011,0,0,Brooklyn,0,0,0,1,1,0,3,
2012,1,0,Brooklyn,1,0,1,0,0,0,3,
2012,0,0,Brooklyn,0,1,1,0,0,0,3,
2012,1,0,Bronx,1,0,0,1,0,0,3,
2012,0,0,Brooklyn,0,1,0,0,1,0,3,
2012,0,0,Queens,1,0,0,1,0,1,3,
2012,1,0,SI,0,1,0,0,0,0,3,
2012,0,0,Manhattan,1,0,1,0,1,0,3,
2012,0,0,Manhattan,1,0,0,1,0,1,3,
2012,0,0,Manhattan,1,1,0,0,0,1,3,
2012,0,0,Manhattan,1,0,0,1,1,0,3,
2012,0,0,Bronx,1,1,1,0,0,1,3,
2012,0,0,Brooklyn,0,1,1,0,0,1,3,
2013,1,0,Brooklyn,0,1,0,0,0,0,3,
2013,0,0,Manhattan,0,1,1,0,0,0,3,
2013,0,0,Queens,0,1,1,0,1,0,3,
2013,0,0,Queens,0,1,1,0,0,0,3,
2013,1,0,Queens,0,0,1,0,0,0,3,
2013,0,0,Brooklyn,1,0,0,1,1,0,3,
2013,1,0,Brooklyn,1,1,0,0,0,0,3,
2013,0,0,Brooklyn,1,1,1,0,0,1,3,
2013,0,0,SI,0,0,1,0,0,0,3,
